id,text,category
11696,宽松腰,neg
11697,生理裤,neg
11698,粘毛器,neg
11699,素红色,neg
11700,娇黄,neg
11701,即热,neg
11702,打针,neg
11703,粗跟鞋,neg
11704,带毛领,neg
11705,水晶白,neg
11706,米色,neg
11707,护踝,neg
11708,五香,neg
11709,荔枝皮,neg
11710,都市自然风,neg
11711,红黄蓝色,neg
11712,手工DIY,neg
11713,超轻耐用,neg
11714,玄关,neg
11715,皮沙发,neg
11716,可爱,neg
11717,收腰短袖,neg
11718,品茗杯,neg
11719,小熊杯,neg
11720,军绿色,neg
11721,练鼓,neg
11722,网面鞋,neg
11723,瘦脚,neg
11724,高中,neg
11725,直筒长裤,neg
11726,黑灯瞎火,neg
11727,插肩袖,neg
11728,挤死,neg
11729,机械手套,neg
11730,罩衣,neg
11731,青莲紫,neg
11732,束胸,neg
11733,柜门,neg
11734,拖把,neg
11735,油光布,neg
11736,单肩帆布包,neg
11737,针织围脖,neg
11738,健身器材,neg
11739,图书架,neg
11740,穷人,neg
11741,去甲醛,neg
11742,头饰,neg
11743,烟绿色,neg
11744,果绿色,neg
11745,优雅黄色,neg
11746,下手,neg
11747,品牌衬衫,neg
11748,周四,neg
11749,粗皮云杉,neg
11750,加粗,neg
11751,深卡其,neg
11752,透风保暖,neg
11753,滑布,neg
11754,小鸡黄,neg
11755,去见,neg
11756,无尘,neg
11757,莱赛尔纤维,neg
11758,高跟,neg
11759,电脑,neg
11760,炫彩银,neg
11761,哺乳内衣,neg
11762,大朋友,neg
11763,奶绿色,neg
11764,斜V领,neg
11765,魅惑粉,neg
11766,砖红,neg
11767,白桃,neg
11768,不脱妆,neg
11769,纯肉色,neg
11770,艾绒,neg
11771,流水器,neg
11772,掉肩袖,neg
11773,美娃,neg
11774,保护脚趾,neg
11775,蛋奶味,neg
11776,矮个,neg
11777,美容面部,neg
11778,初中高中学生,neg
11779,提拉紧致,neg
11780,相机,neg
11781,透风,neg
11782,大黄色,neg
11783,贵族紫,neg
11784,嫩蓝色,neg
11785,全白,neg
11786,斜下摆,neg
11787,中绿,neg
11788,宝石红色,neg
11789,通勤知性范,neg
11790,银河白色,neg
11791,蓝盆友,neg
11792,血青色,neg
11793,汽车遮阳挡,neg
11794,海军款,neg
11795,葡萄汁,neg
11796,皂基,neg
11797,棉黑,neg
11798,淡黄色,neg
11799,高贵经典范,neg
11800,货车,neg
11801,茄子,neg
11802,大碗,neg
11803,养生膳食,neg
11804,轻蓝,neg
11805,呼吸灯,neg
11806,选曲,neg
11807,光银,neg
11808,南瓜色,neg
11809,深色系,neg
11810,纱衣,neg
11811,移动电源,neg
11812,洋苷菊,neg
11813,懒人椅,neg
11814,腕表,neg
11815,欧式古典,neg
11816,东南亚,neg
11817,休闲挎包,neg
11818,粉绿色,neg
11819,加湿,neg
11820,商务正装,neg
11821,彩箔,neg
11822,古典红色,neg
11823,出格,neg
11824,单肩布包,neg
11825,抽油烟机,neg
11826,短裤,neg
11827,典雅银,neg
11828,酸绿,neg
11829,整蛊,neg
11830,后背,neg
11831,洗澡床,neg
11832,落地镜,neg
11833,浓赤珊瑚,neg
11834,悠闲,neg
11835,宗教风,neg
11836,喂药,neg
11837,草鱼,neg
11838,成熟知性风,neg
11839,甜美清新,neg
11840,连体裙,neg
11841,鸡翅,neg
11842,梦幻蓝,neg
11843,羊驼,neg
11844,打药,neg
11845,标准领,neg
11846,烟具,neg
11847,清爽蓝色,neg
11848,宫廷红色,neg
11849,减龄显瘦,neg
11850,鱼袋,neg
11851,茉莉白色,neg
11852,防干,neg
11853,悠悠球,neg
11854,钱包,neg
11855,绿心色,neg
11856,纯色棕色,neg
11857,防滑瑜伽袜,neg
11858,美酒红,neg
11859,中大小童,neg
11860,星星蓝,neg
11861,马桶盖,neg
11862,荷叶褶,neg
11863,坐钟,neg
11864,涂隔离,neg
11865,红茶,neg
11866,遮细纹,neg
11867,清爽香型,neg
11868,改善皮肤,neg
11869,过膝,neg
11870,木棕,neg
11871,土黑色,neg
11872,出游,neg
11873,洗牙,neg
11874,夹心巧克力,neg
11875,卖萌,neg
11876,男女情侣,neg
11877,织布,neg
11878,闹钟,neg
11879,学生风,neg
11880,医治,neg
11881,学生情侣,neg
11882,雅致蓝,neg
11883,纸杯,neg
11884,早教书,neg
11885,现代范,neg
11886,素粉,neg
11887,瑜伽拉力带,neg
11888,金属银,neg
11889,花边袜,neg
11890,被衬,neg
11891,墨绿,neg
11892,歐美风,neg
11893,瘦腹,neg
11894,茶黑,neg
11895,布依族,neg
11896,身体补水保湿,neg
11897,储物包,neg
11898,墙画,neg
11899,复合纤维,neg
11900,含氯纤维,neg
11901,哑黑,neg
11902,海绵擦,neg
11903,犯事,neg
11904,竖款,neg
11905,节能,neg
11906,茧丝,neg
11907,塑料瓶,neg
11908,纯杏,neg
11909,椅,neg
11910,孕产妇奶粉,neg
11911,方口鞋,neg
11912,抽象,neg
11913,老北京风,neg
11914,浪人,neg
11915,表链,neg
11916,金属丝布,neg
11917,罗马鞋,neg
11918,超显瘦,neg
11919,男士运动鞋,neg
11920,亮肤减龄,neg
11921,丝麻,neg
11922,产检裤,neg
11923,黄油味,neg
11924,清爽透气穿,neg
11925,即热式,neg
11926,金色,neg
11927,船鞋,neg
11928,孩子,neg
11929,减龄清新,neg
11930,保湿利器,neg
11931,竹凉席,neg
11932,莫代尔面料,neg
11933,牛轧糖,neg
11934,正紫色,neg
11935,青白色,neg
11936,马桶刷,neg
11937,装饰盒,neg
11938,提亮肌肤,neg
11939,炒锅,neg
11940,补气色,neg
11941,硬朗风,neg
11942,湿润,neg
11943,警员,neg
11944,篇幅袖,neg
11945,浴室柜,neg
11946,赤黑,neg
11947,银杏色,neg
11948,长柄伞,neg
11949,九月,neg
11950,白绿色,neg
11951,涂鸦黑色,neg
11952,洗碗,neg
11953,水晶粉色,neg
11954,笔筒,neg
11955,樱红,neg
11956,三角架,neg
11957,健胃,neg
11958,女丁字裤,neg
11959,正蓝,neg
11960,提高免疫力,neg
11961,耐用舒适,neg
11962,点缀收腰,neg
11963,疏水,neg
11964,毛绒公仔,neg
11965,运动气质风格,neg
11966,灌木,neg
11967,谈判,neg
11968,运动服套装,neg
11969,嫣紫红,neg
11970,鲜绿色,neg
11971,长裙,neg
11972,棉稠,neg
11973,橘黄色,neg
11974,日韩特色风,neg
11975,本命年,neg
11976,深玫,neg
11977,吸汗,neg
11978,厚雪纺,neg
11979,助肌肤,neg
11980,洁面仪,neg
11981,宝石黑色,neg
11982,机顶盒,neg
11983,除紫外线,neg
11984,樱桃罐头,neg
11985,秋黑色,neg
11986,防尘服,neg
11987,木柜,neg
11988,中华红,neg
11989,醇香型,neg
11990,土色,neg
11991,草绿,neg
11992,纯净紫色,neg
11993,小型洗衣机,neg
11994,蕃薯,neg
11995,芒果黄,neg
11996,纯银杯,neg
11997,双立领,neg
11998,女士运动鞋,neg
11999,催奶,neg
12000,退热,neg
12001,少女装,neg
12002,珊瑚绒,neg
12003,茶黑色,neg
12004,防蟑螂,neg
12005,福袋,neg
12006,射箭玩,neg
12007,经典灰,neg
12008,豆绿,neg
12009,柠檬绿色,neg
12010,海淀蓝色,neg
12011,活力蓝,neg
12012,活鱼,neg
12013,现代气质,neg
12014,黑白红,neg
12015,玻璃门,neg
12016,石料,neg
12017,丈青,neg
12018,全黑色,neg
12019,桑葚味,neg
12020,熔喷布,neg
12021,菜篮子,neg
12022,天王,neg
12023,芦荟胶,neg
12024,卫浴,neg
12025,牛角,neg
12026,客厅窗帘,neg
12027,单身,neg
12028,双人床,neg
12029,春季,neg
12030,白花花,neg
12031,降糖,neg
12032,牛仔灰,neg
12033,紫葡萄,neg
12034,表演,neg
12035,月黑,neg
12036,荧光白,neg
12037,櫃子,neg
12038,头灯,neg
12039,荧光绿,neg
12040,菊薯,neg
12041,珐琅瓷,neg
12042,水箱,neg
12043,雅痞风,neg
12044,校园风,neg
12045,耳机线,neg
12046,钓鱼椅,neg
12047,橡红,neg
12048,非主流范,neg
12049,防晒伞,neg
12050,珍珠棉,neg
12051,分解消除,neg
12052,书台,neg
12053,白灰,neg
12054,五彩,neg
12055,净味,neg
12056,中大童,neg
12057,壁挂架,neg
12058,红裙,neg
12059,吊顶灯,neg
12060,木制,neg
12061,羊毛衬衣,neg
12062,幻蓝,neg
12063,平角短裤,neg
12064,晴纶线,neg
12065,白咖啡,neg
12066,防高温,neg
12067,棕红色,neg
12068,套裙,neg
12069,食物,neg
12070,韩流风,neg
12071,浆红色,neg
12072,可两面穿,neg
12073,布偶,neg
12074,豆沙绿,neg
12075,日系清新,neg
12076,盖巾,neg
12077,花生酱,neg
12078,净水器,neg
12079,领带,neg
12080,COS服,neg
12081,篮色,neg
12082,智能手环,neg
12083,细白,neg
12084,防雨防晒,neg
12085,法兰绒,neg
12086,橘粉,neg
12087,图书,neg
12088,经典,neg
12089,黑芝麻酥,neg
12090,酒架,neg
12091,情侣装短裤,neg
12092,潮妹,neg
12093,射钉,neg
12094,青金石,neg
12095,翡翠蓝,neg
12096,前台桌,neg
12097,可开裆裤,neg
12098,文件袋,neg
12099,鸡汤,neg
12100,朋克风,neg
12101,净版,neg
12102,电饭锅,neg
12103,防辐射服,neg
12104,运动风衣,neg
12105,女宝宝,neg
12106,接拼,neg
12107,吹口哨,neg
12108,网球,neg
12109,明黄色,neg
12110,鸡排,neg
12111,橘绿,neg
12112,黑灰色,neg
12113,名媛民族风,neg
12114,荧光黑,neg
12115,增氧,neg
12116,卷纸箱,neg
12117,脖套,neg
12118,秋蓝色,neg
12119,牛仔五分裤,neg
12120,套鞋,neg
12121,玻璃水,neg
12122,抗纹,neg
12123,主题,neg
12124,纯紫红色,neg
12125,坚果,neg
12126,地板,neg
12127,混黑色,neg
12128,铁三通,neg
12129,药材,neg
12130,妃红色,neg
12131,辣椒红,neg
12132,遮妆,neg
12133,晚装袋,neg
12134,放置架,neg
12135,发热垫,neg
12136,锅炉,neg
12137,美式暗黑风,neg
12138,一直领,neg
12139,格子半身裙,neg
12140,增高,neg
12141,泡椒,neg
12142,挡风批,neg
12143,小夹子,neg
12144,凉菜碟,neg
12145,粉嫩色,neg
12146,教育,neg
12147,低频,neg
12148,换鞋凳,neg
12149,收敛眼袋,neg
12150,优雅时尚范,neg
12151,V字领,neg
12152,下摆,neg
12153,奶,neg
12154,加固防风,neg
12155,大豆,neg
12156,湖蓝色,neg
12157,橡木色,neg
12158,袜裤,neg
12159,白棕色,neg
12160,过膝长裙,neg
12161,去脂,neg
12162,餐具,neg
12163,深邃蓝色,neg
12164,后排,neg
12165,虾色,neg
12166,除胶,neg
12167,防晒套,neg
12168,尿片,neg
12169,米蓝,neg
12170,玫瑰杯,neg
12171,唇釉,neg
12172,雪梨味,neg
12173,哑白,neg
12174,性感,neg
12175,芝士味,neg
12176,人造石,neg
12177,平驳领,neg
12178,月光蓝,neg
12179,浅咖啡色,neg
12180,葵花籽油,neg
12181,迷彩绿色,neg
12182,鱼尾半身裙,neg
12183,嫩姜,neg
12184,铁蓝,neg
12185,裙式下摆,neg
12186,南美范,neg
12187,通络活血,neg
12188,升降器开关,neg
12189,睡眠面膜,neg
12190,草药,neg
12191,穆勒鞋,neg
12192,嫩黑头,neg
12193,燕麦片,neg
12194,包臀收腹,neg
12195,减龄性感,neg
12196,灭菌,neg
12197,深蓝金色,neg
12198,和风,neg
12199,慎选,neg
12200,牛仔套装,neg
12201,浴室地垫,neg
12202,枸杞子,neg
12203,银海蓝,neg
12204,净灰色,neg
12205,防风防尘,neg
12206,荷叶袖,neg
12207,无磁,neg
12208,前保险杠,neg
12209,视觉拉长,neg
12210,睡裤,neg
12211,家务手套,neg
12212,穿戴,neg
12213,橘红,neg
12214,耐磨防滑橡胶,neg
12215,宗教,neg
12216,西瓜糖,neg
12217,卡其,neg
12218,曙红,neg
12219,杀蚊,neg
12220,绸棉,neg
12221,毛笔,neg
12222,筹码盒,neg
12223,林水蓝,neg
12224,高黑色,neg
12225,利尿消肿,neg
12226,吸铁,neg
12227,降噪,neg
12228,个性口袋,neg
12229,救治,neg
12230,红色系,neg
12231,深情咖,neg
12232,红包,neg
12233,尿不湿,neg
12234,紧致束身,neg
12235,灭烟沙,neg
12236,沉迷,neg
12237,女表,neg
12238,洋绣球,neg
12239,弹性纤维,neg
12240,土家族风,neg
12241,办公家具,neg
12242,石青,neg
12243,展示架,neg
12244,运动帽,neg
12245,清洁毛,neg
12246,O型,neg
12247,留学,neg
12248,包身,neg
12249,牛津纺,neg
12250,镇静眼部,neg
12251,工人,neg
12252,钓者,neg
12253,苗刀,neg
12254,方蓝,neg
12255,带绒,neg
12256,萌少女范,neg
12257,白金色,neg
12258,卡米色,neg
12259,发烧友,neg
12260,长辈,neg
12261,超常规,neg
12262,吊绳,neg
12263,去污渍,neg
12264,豆红色,neg
12265,熏黑,neg
12266,癫狂,neg
12267,上级,neg
12268,清爽防晒霜,neg
12269,樱桃粉,neg
12270,小丸子,neg
12271,艳黄,neg
12272,无痕文胸,neg
12273,收藏钱币,neg
12274,梦幻红色,neg
12275,英国风,neg
12276,珍珠奶茶,neg
12277,红灰,neg
12278,大尖领,neg
12279,牙白,neg
12280,9月,neg
12281,训练鞋,neg
12282,斯琴风,neg
12283,刺绣衬衫,neg
12284,折叠沙发,neg
12285,生日帽,neg
12286,水洗布,neg
12287,娃娃衣服,neg
12288,卡红,neg
12289,平板,neg
12290,浅紫色,neg
12291,金属扣,neg
12292,银光黄,neg
12293,桔子,neg
12294,石青色,neg
12295,都市学生风格,neg
12296,隔离衣,neg
12297,条棉,neg
12298,伽马蓝,neg
12299,挑脚机,neg
12300,足球鞋,neg
12301,组装式,neg
12302,发热纤维,neg
12303,英式学院范,neg
12304,面条机,neg
12305,防火服,neg
12306,通络,neg
12307,基础白色,neg
12308,透气舒适,neg
12309,乌鸡,neg
12310,缓解肩,neg
12311,鼻毛刀,neg
12312,迷彩裤,neg
12313,高贵红,neg
12314,纯灰色,neg
12315,梅紫,neg
12316,控油补水,neg
12317,下水,neg
12318,收肩,neg
12319,露锁骨,neg
12320,蜜炼茶,neg
12321,青春和风,neg
12322,吸尘器配件,neg
12323,金项链,neg
12324,铁观音,neg
12325,热情红色,neg
12326,海水蓝色,neg
12327,藤椅,neg
12328,饭碗,neg
12329,蒜泥,neg
12330,写生,neg
12331,手机壳,neg
12332,铁塔灰色,neg
12333,炫酷蓝,neg
12334,晶绿,neg
12335,闪白,neg
12336,护脚,neg
12337,红铜,neg
12338,幼儿,neg
12339,胡麻籽,neg
12340,纯酒红色,neg
12341,百搭白,neg
12342,烂漫粉,neg
12343,外衣,neg
12344,新娘甲,neg
12345,锌铝,neg
12346,辅食碗,neg
12347,简约抽象,neg
12348,土豆丝,neg
12349,降血压,neg
12350,活血化瘀,neg
12351,湖绿色,neg
12352,包装礼盒,neg
12353,陶瓷白色,neg
12354,异型盘,neg
12355,清爽,neg
12356,海鸭蛋,neg
12357,貂毛,neg
12358,露肩,neg
12359,菊粉色,neg
12360,鲜蓝莓,neg
12361,富贵紫,neg
12362,出生,neg
12363,遮盖住毛孔,neg
12364,润喉,neg
12365,增大,neg
12366,蓝牙,neg
12367,天丝麻,neg
12368,工装,neg
12369,德国牧羊犬,neg
12370,荧光紫,neg
12371,防鼠,neg
12372,圣诞红,neg
12373,裸粉,neg
12374,趣味运动,neg
12375,结实紧致,neg
12376,防晒薄,neg
12377,吊带套装,neg
12378,鸡柳,neg
12379,秋绿,neg
12380,短脚,neg
12381,健身裤,neg
12382,后绑带,neg
12383,桔黄,neg
12384,双灰色,neg
12385,星星黄,neg
12386,读书椅,neg
12387,高跟鞋,neg
12388,除螨仪,neg
12389,保湿面膜,neg
12390,马蹄酥,neg
12391,杉木芯,neg
12392,丰胸,neg
12393,橡皮红,neg
12394,刮毛刀,neg
12395,金不换,neg
12396,美容修剪器,neg
12397,贵族红色,neg
12398,防水耐脏,neg
12399,砂纸,neg
12400,开车鞋,neg
12401,防凸点,neg
12402,透气保湿,neg
12403,甜粉色,neg
12404,修护,neg
12405,冰丝面料,neg
12406,指纹识别,neg
12407,恒温,neg
12408,祛斑美白,neg
12409,玛瑙,neg
12410,拙朴,neg
12411,电脑耳机,neg
12412,炫棕,neg
12413,遮胯,neg
12414,罗布麻,neg
12415,架子,neg
12416,创业,neg
12417,仿真丝,neg
12418,小方包,neg
12419,斜挎袋,neg
12420,裤衩,neg
12421,乙酸,neg
12422,清新绿色,neg
12423,波点裙,neg
12424,篷布,neg
12425,女式丁字裤,neg
12426,透玫红,neg
12427,怀旧蓝色,neg
12428,蛋黄色,neg
12429,刻刀,neg
12430,保护套,neg
12431,矿石,neg
12432,臂包,neg
12433,早秋,neg
12434,挚爱蓝色,neg
12435,瑜伽包,neg
12436,杏仁色,neg
12437,黄粑糕,neg
12438,补气养,neg
12439,闪光杯,neg
12440,足球衫,neg
12441,青少年学生,neg
12442,眉笔,neg
12443,台垫,neg
12444,洗衣台,neg
12445,芥末味,neg
12446,骚绿色,neg
12447,调理脾胃,neg
12448,压克力,neg
12449,古着感,neg
12450,晾衣架,neg
12451,选件,neg
12452,青春蓝,neg
12453,玉石白,neg
12454,置物盒,neg
12455,参薯,neg
12456,乳白,neg
12457,肉粉,neg
12458,酱紫红色,neg
12459,防滑可爱,neg
12460,日系学生,neg
12461,耳麦,neg
12462,墙壁,neg
12463,美背健身,neg
12464,对开门冰箱,neg
12465,沐浴球,neg
12466,富蓝,neg
12467,欧美控,neg
12468,功放,neg
12469,双白,neg
12470,古筝凳,neg
12471,深黑灰,neg
12472,透明红色,neg
12473,绅士红,neg
12474,栗棕色,neg
12475,风琴包,neg
12476,五花肉,neg
12477,抓纹,neg
12478,弹弓,neg
12479,晶粉,neg
12480,笔盒,neg
12481,煮蛋锅,neg
12482,闪红,neg
12483,12月,neg
12484,头枕,neg
12485,深空灰,neg
12486,红黄蓝,neg
12487,手帕,neg
12488,纽扣袖,neg
12489,黎族,neg
12490,暗绿,neg
12491,全遮光,neg
12492,老爸,neg
12493,乌油油,neg
12494,机车靴,neg
12495,中东范,neg
12496,手臂圈,neg
12497,锅具,neg
12498,显魅力,neg
12499,无盐,neg
12500,分层,neg
12501,汽车香膏,neg
12502,时尚潮流,neg
12503,榴莲,neg
12504,花短裤,neg
12505,蛙人服,neg
12506,泡泡衫,neg
12507,软化脸部,neg
12508,呢面料,neg
12509,棉混,neg
12510,艺伎,neg
12511,草莓味,neg
12512,松蓝色,neg
12513,弹簧,neg
12514,饮水机,neg
12515,模型摆件,neg
12516,枕头套,neg
12517,骰子,neg
12518,沙漠黄,neg
12519,鼠标垫,neg
12520,调料,neg
12521,润喉糖,neg
12522,鸡精,neg
12523,乳胶枕头,neg
12524,亚麻黑色,neg
12525,钢本色,neg
12526,猫牌,neg
12527,避震,neg
12528,细腻耐用,neg
12529,随手杯,neg
12530,懒人床,neg
12531,肤黄,neg
12532,维E,neg
12533,书立,neg
12534,单摇床,neg
12535,玉黄,neg
12536,柚木色,neg
12537,药酒,neg
12538,老红,neg
12539,女中学生,neg
12540,保湿蒸脸,neg
12541,补铁营养,neg
12542,小柜子,neg
12543,小童,neg
12544,水晶紫,neg
12545,冷粉,neg
12546,偏绿色,neg
12547,真丝绒,neg
12548,小便盆,neg
12549,陶菊,neg
12550,水青,neg
12551,枣红色,neg
12552,玻璃碗,neg
12553,儿童书包,neg
12554,直口袖,neg
12555,双眼皮贴,neg
12556,白酒盒,neg
12557,平衡,neg
12558,气质咖,neg
12559,碳红,neg
12560,空调衫,neg
12561,纽扣,neg
12562,蕾丝边内裤,neg
12563,棉棒,neg
12564,鄂伦春族风格,neg
12565,鲫鱼,neg
12566,亮光白色,neg
12567,补充肌肤,neg
12568,可插卡,neg
12569,男婴,neg
12570,纯羊毛开衫,neg
12571,加州红色,neg
12572,淡化细纹,neg
12573,下酒菜,neg
12574,修身短袖,neg
12575,甜美时尚风,neg
12576,强化玻璃,neg
12577,爬爬垫,neg
12578,半棉,neg
12579,龙虾片,neg
12580,七巧板,neg
12581,水溶蕾丝,neg
12582,酱酒,neg
12583,铜铵丝,neg
12584,修颜,neg
12585,古铜,neg
12586,清粉色,neg
12587,女士运动套装,neg
12588,衬衫睡裙,neg
12589,枣夹核桃,neg
12590,枕芯,neg
12591,金属黑色,neg
12592,私下,neg
12593,手拿,neg
12594,棉白,neg
12595,现代怀旧风,neg
12596,沙拉碗,neg
12597,男士三角裤,neg
12598,品味蓝,neg
12599,奶白,neg
12600,鱼籽,neg
12601,糖粉色,neg
12602,闪灰,neg
12603,汽车,neg
12604,看电视,neg
12605,灯串,neg
12606,纯深蓝,neg
12607,英伦棕色,neg
12608,嫩白,neg
12609,化妆工具,neg
12610,柚红,neg
12611,指纹解锁,neg
12612,婴儿推车,neg
12613,篮球框,neg
12614,皮裙,neg
12615,冰丝席,neg
12616,隔离干燥,neg
12617,低调灰,neg
12618,耳钉架,neg
12619,阳光红色,neg
12620,山野菜,neg
12621,止咳平喘,neg
12622,植绒,neg
12623,耦粉色,neg
12624,美式西部范,neg
12625,加厚耐用,neg
12626,中跟鞋,neg
12627,民族風范,neg
12628,不轨,neg
12629,防晒黑,neg
12630,电磁炉,neg
12631,高腰款,neg
12632,剃毛刀,neg
12633,陶瓷摆件,neg
12634,加深,neg
12635,吊兰,neg
12636,琴,neg
12637,拷纱,neg
12638,都市潮风,neg
12639,新古典风格,neg
12640,自然白色,neg
12641,防蛀,neg
12642,公路自行车,neg
12643,爱心红,neg
12644,日系简约风格,neg
